intercept,sp500_coef,Date,sign,sign_flip
7.111313180249769e-05,-0.22497391708406553,2017-01-24,-1.0,False
0.00010779755353113634,-0.23438283832950768,2017-01-25,-1.0,False
9.088477405615247e-05,-0.23043238762399648,2017-01-26,-1.0,False
0.00014723978325990468,-0.23220868152090676,2017-01-27,-1.0,False
0.00015932759969073356,-0.23219521035542204,2017-01-30,-1.0,False
0.0001621984184986815,-0.23312514928165967,2017-01-31,-1.0,False
0.0001541384748468759,-0.23833467415669968,2017-02-01,-1.0,False
0.0002160981819965215,-0.23937135640355217,2017-02-02,-1.0,False
0.0001736718855331801,-0.2571534493274429,2017-02-03,-1.0,False
0.00014266314997166238,-0.2729925484441722,2017-02-06,-1.0,False
0.00016929824314404048,-0.27633943315309406,2017-02-07,-1.0,False
0.00016118582509930406,-0.27623483174090685,2017-02-08,-1.0,False
0.00015681442238655606,-0.2770794995006075,2017-02-09,-1.0,False
0.0001667726948873833,-0.2790794410328483,2017-02-10,-1.0,False
0.00018619231607289372,-0.2776534881023022,2017-02-13,-1.0,False
0.00016691147201816823,-0.2837656108426815,2017-02-14,-1.0,False
0.00017441138397638535,-0.28377489699871694,2017-02-15,-1.0,False
0.00020977840144853022,-0.2893091443309603,2017-02-16,-1.0,False
0.00021508079952186878,-0.28399528810995295,2017-02-17,-1.0,False
0.00022020004589980667,-0.28414923022958766,2017-02-20,-1.0,False
0.0002467477156477698,-0.28200538416973064,2017-02-21,-1.0,False
0.00028486012138629463,-0.27873163473732937,2017-02-22,-1.0,False
0.00028500645787214274,-0.27832204454835024,2017-02-23,-1.0,False
0.00023033343523160192,-0.26571670474061004,2017-02-24,-1.0,False
0.00024921924049297077,-0.2634909753636965,2017-02-27,-1.0,False
0.0002454036351878134,-0.26334073356108184,2017-02-28,-1.0,False
0.0002883658656393827,-0.2476607993279151,2017-03-01,-1.0,False
0.00028882049942327397,-0.24308688211128168,2017-03-02,-1.0,False
0.00023272415450150704,-0.23842270793432502,2017-03-03,-1.0,False
0.0002993411998913129,-0.2251944257665754,2017-03-06,-1.0,False
0.00026469776974176007,-0.23519606952181946,2017-03-07,-1.0,False
0.0002262685237892815,-0.23808122165625728,2017-03-08,-1.0,False
0.00018933064572264216,-0.23902912339727056,2017-03-09,-1.0,False
0.0002265761836075545,-0.23994261352648116,2017-03-10,-1.0,False
0.00018210718321523225,-0.2360083760902789,2017-03-13,-1.0,False
0.0001850874396779491,-0.2359443266043631,2017-03-14,-1.0,False
0.00020646004431569125,-0.236391784855817,2017-03-15,-1.0,False
0.00013521779536823856,-0.24510902360857326,2017-03-16,-1.0,False
0.00017221208477672572,-0.24160855657644784,2017-03-17,-1.0,False
0.00016428498001930283,-0.24428121372338688,2017-03-20,-1.0,False
0.0001905160606152402,-0.24597605941214706,2017-03-21,-1.0,False
0.00017086650422547543,-0.23877839849708302,2017-03-22,-1.0,False
0.00017730350611074784,-0.23852166078789128,2017-03-23,-1.0,False
0.0001604752630388286,-0.2353800699068751,2017-03-24,-1.0,False
0.00016163874014398283,-0.23475588512980722,2017-03-27,-1.0,False
0.00017036051597684902,-0.23848231608671652,2017-03-28,-1.0,False
0.0001909387899474187,-0.2364619833511579,2017-03-29,-1.0,False
0.00019928167703702369,-0.2373017935293295,2017-03-30,-1.0,False
0.00019864898356377814,-0.2376352658646126,2017-03-31,-1.0,False
0.00018018780890563247,-0.24592911777764823,2017-04-03,-1.0,False
0.00016435742910250587,-0.24540842469353422,2017-04-04,-1.0,False
0.00018357947529850066,-0.24596786029864737,2017-04-05,-1.0,False
0.00017896946811047913,-0.24500251131101586,2017-04-06,-1.0,False
0.00019194562078362747,-0.24438202183960958,2017-04-07,-1.0,False
0.0001723166420681661,-0.2447327653897077,2017-04-10,-1.0,False
0.00014621835268601469,-0.24550785205775807,2017-04-11,-1.0,False
0.0001438885876261988,-0.24564014847220156,2017-04-12,-1.0,False
0.0001389737665656223,-0.2449185093106084,2017-04-13,-1.0,False
0.0001384987521743429,-0.24316476391493755,2017-04-14,-1.0,False
0.00014170955215713778,-0.24318011982378288,2017-04-17,-1.0,False
0.0001520971874678434,-0.24333192101809184,2017-04-18,-1.0,False
0.00015813646996177275,-0.24408266602507653,2017-04-19,-1.0,False
0.00018585388211514147,-0.24136299083610357,2017-04-20,-1.0,False
0.00016423572657590124,-0.23707434821334736,2017-04-21,-1.0,False
4.634811461952207e-05,-0.22294163450170645,2017-04-24,-1.0,False
6.095143607291576e-05,-0.21884358992164404,2017-04-25,-1.0,False
0.000122208898280719,-0.20966360092486966,2017-04-26,-1.0,False
8.85293099083692e-05,-0.2093658278843507,2017-04-27,-1.0,False
0.00012665641325138182,-0.20498373640989465,2017-04-28,-1.0,False
0.00014288382210120572,-0.21084789278512586,2017-05-01,-1.0,False
0.0001429189168633887,-0.21075698988681216,2017-05-02,-1.0,False
0.00011679461636733814,-0.2070166724311958,2017-05-03,-1.0,False
0.00011461964033120704,-0.2080974432335942,2017-05-04,-1.0,False
0.00013578313235109783,-0.2106321326779794,2017-05-05,-1.0,False
9.689098682280057e-05,-0.21066681581067642,2017-05-08,-1.0,False
5.229826467074581e-05,-0.2053386235431831,2017-05-09,-1.0,False
5.505005578686435e-05,-0.2069384399383307,2017-05-10,-1.0,False
7.59402596929811e-05,-0.2085708070267269,2017-05-11,-1.0,False
4.548785485522933e-05,-0.21487997043030718,2017-05-12,-1.0,False
3.221248216312936e-05,-0.21813112128671577,2017-05-15,-1.0,False
4.31378211013198e-05,-0.21941700731993935,2017-05-16,-1.0,False
3.2623665881690996e-05,-0.2200105184014435,2017-05-17,-1.0,False
8.165807487669912e-06,-0.2181632210764743,2017-05-18,-1.0,False
3.1577725585696716e-05,-0.21562519596327184,2017-05-19,-1.0,False
2.6168854139114367e-05,-0.21814863556265676,2017-05-22,-1.0,False
1.9060091015828894e-05,-0.21896544676033966,2017-05-23,-1.0,False
8.252399123137951e-05,-0.2245518582552958,2017-05-24,-1.0,False
0.00010205151348973682,-0.222283439208173,2017-05-25,-1.0,False
0.00014006925920239272,-0.22116638246831866,2017-05-26,-1.0,False
0.00013968407154870077,-0.2208107194866125,2017-05-29,-1.0,False
0.00013542701736356274,-0.22020628031742978,2017-05-30,-1.0,False
0.00011874962444500547,-0.2163137969677949,2017-05-31,-1.0,False
0.0001205426609874466,-0.2182825834146782,2017-06-01,-1.0,False
0.00011741180582890417,-0.21700039001640936,2017-06-02,-1.0,False
0.0001359694500859439,-0.21712615120273424,2017-06-05,-1.0,False
0.0001070501238743696,-0.21824886146076763,2017-06-06,-1.0,False
0.00011706138988566646,-0.2194040597890025,2017-06-07,-1.0,False
0.00015191776897572603,-0.21603283291841555,2017-06-08,-1.0,False
0.00014244093977232124,-0.21616326052635138,2017-06-09,-1.0,False
0.00016251042508085028,-0.21741546320361202,2017-06-12,-1.0,False
0.00014501368073851549,-0.22761442253870834,2017-06-13,-1.0,False
0.00013254536327872654,-0.22375329153988527,2017-06-14,-1.0,False
0.00015348842555159572,-0.23316326499043183,2017-06-15,-1.0,False
0.0001817391731592197,-0.2005230395676598,2017-06-16,-1.0,False
0.0001723169920889177,-0.20447920785176363,2017-06-19,-1.0,False
0.00016454538776758504,-0.21285354462794162,2017-06-20,-1.0,False
0.0001760696238906461,-0.21052126153777098,2017-06-21,-1.0,False
0.00019552321737009804,-0.21100067569072542,2017-06-22,-1.0,False
0.00017854454334343507,-0.2044293021981247,2017-06-23,-1.0,False
0.00014536644044614637,-0.20868993768197383,2017-06-26,-1.0,False
0.00019156669439628781,-0.21084764477015375,2017-06-27,-1.0,False
0.00016979437395198783,-0.21514016011606482,2017-06-28,-1.0,False
0.00016610469235407116,-0.2148515982033807,2017-06-29,-1.0,False
0.00015776915314508544,-0.20780951832274985,2017-06-30,-1.0,False
0.00018313255047395122,-0.20778097108768265,2017-07-03,-1.0,False
0.00019857571890541305,-0.20722066714747364,2017-07-04,-1.0,False
0.00018236815220319062,-0.20650828539025154,2017-07-05,-1.0,False
0.0001804568298107679,-0.20681614046085975,2017-07-06,-1.0,False
0.00017479650771402537,-0.20564662277889953,2017-07-07,-1.0,False
0.00017950365343341707,-0.20382239596849153,2017-07-10,-1.0,False
0.000181497100342809,-0.20411474072357128,2017-07-11,-1.0,False
0.0001589357079895549,-0.2037878793913124,2017-07-12,-1.0,False
0.0001762318270552274,-0.20243641648604688,2017-07-13,-1.0,False
0.00015077902366780358,-0.20262841108067456,2017-07-14,-1.0,False
0.00017282057105667917,-0.20394778195862448,2017-07-17,-1.0,False
0.00018004884717740736,-0.2033599397822555,2017-07-18,-1.0,False
0.0001848875497483247,-0.20289457470026762,2017-07-19,-1.0,False
0.0001949791714896731,-0.20215741798705641,2017-07-20,-1.0,False
0.0001703895700893144,-0.1968851110291903,2017-07-21,-1.0,False
0.00014243729418348265,-0.19812043086635206,2017-07-24,-1.0,False
0.00016837952802889767,-0.19912930018772915,2017-07-25,-1.0,False
0.00016339914740313305,-0.20243325459667114,2017-07-26,-1.0,False
0.00016998282524059477,-0.20279948312783247,2017-07-27,-1.0,False
0.00016453779716185004,-0.20240611159809152,2017-07-28,-1.0,False
0.00017451202351506876,-0.20360852554283598,2017-07-31,-1.0,False
0.0001655508220004031,-0.20481679124123411,2017-08-01,-1.0,False
0.00016539631024983025,-0.20467850689662836,2017-08-02,-1.0,False
0.00017634777784332004,-0.20359928181784995,2017-08-03,-1.0,False
0.00016348009435721288,-0.20105589236941743,2017-08-04,-1.0,False
0.00015942129420814697,-0.20128643802299,2017-08-07,-1.0,False
0.00016250477479732203,-0.20112544044997685,2017-08-08,-1.0,False
0.00013685679031918475,-0.19900577102489284,2017-08-09,-1.0,False
0.0001338698541634478,-0.19884088523957408,2017-08-10,-1.0,False
0.00011088847107751222,-0.19251035378244158,2017-08-11,-1.0,False
0.0001154355119239887,-0.1916571841849544,2017-08-14,-1.0,False
0.00012435724734060442,-0.19039323373543918,2017-08-15,-1.0,False
0.0001089577858790185,-0.18909769810638818,2017-08-16,-1.0,False
0.00012210992084127093,-0.18637549035923162,2017-08-17,-1.0,False
0.00010636157746070498,-0.18237275985744092,2017-08-18,-1.0,False
0.00010248867833645797,-0.18211569695752086,2017-08-21,-1.0,False
0.00010223470430048238,-0.18223703077283784,2017-08-22,-1.0,False
0.00012258444964100451,-0.1790148004526828,2017-08-23,-1.0,False
0.0001494451955400052,-0.18006207886925468,2017-08-24,-1.0,False
0.00015973277228416928,-0.17762588079634145,2017-08-25,-1.0,False
0.0001590804439470749,-0.1774580850647013,2017-08-28,-1.0,False
0.00015005329725143468,-0.17765862381754782,2017-08-29,-1.0,False
0.00013751413111706562,-0.1635204653906551,2017-08-30,-1.0,False
0.00013463124045549953,-0.16757015220208799,2017-08-31,-1.0,False
0.00011972808872096137,-0.16080967753224706,2017-09-01,-1.0,False
0.00013971866592759816,-0.16140475247456562,2017-09-04,-1.0,False
0.00015211501693881954,-0.15810384040618955,2017-09-05,-1.0,False
0.00013555768659398413,-0.15357993921133298,2017-09-06,-1.0,False
0.00014641347540878671,-0.1534262621029295,2017-09-07,-1.0,False
0.00012516970759718262,-0.15286330915205681,2017-09-08,-1.0,False
0.00011338810739799511,-0.1392146200593599,2017-09-11,-1.0,False
0.0001090221282326879,-0.14071026213462245,2017-09-12,-1.0,False
0.00012670507866474926,-0.14112424384188063,2017-09-13,-1.0,False
0.00014876102919986228,-0.14500683492673758,2017-09-14,-1.0,False
0.0001827796910650687,-0.13638206638946837,2017-09-15,-1.0,False
0.00017718624025382616,-0.13725531315102926,2017-09-18,-1.0,False
0.0001573315858873035,-0.12824012568813797,2017-09-19,-1.0,False
0.0001600776993374794,-0.12563892021586212,2017-09-20,-1.0,False
0.0001686959909487922,-0.12625424721444584,2017-09-21,-1.0,False
0.0001455840843786005,-0.12123462014946353,2017-09-22,-1.0,False
0.00015847701100724524,-0.12056681207700042,2017-09-25,-1.0,False
0.00016397374552685353,-0.12086509597562416,2017-09-26,-1.0,False
0.00019551811844923173,-0.12373784657173083,2017-09-27,-1.0,False
0.00022202676899757642,-0.11864885879427912,2017-09-28,-1.0,False
0.00019196963221793158,-0.09476949768352037,2017-09-29,-1.0,False
0.00019609618524000396,-0.09617380332665612,2017-10-02,-1.0,False
0.0002077520899574182,-0.09204432625576978,2017-10-03,-1.0,False
0.00019506614359476412,-0.09162026865366428,2017-10-04,-1.0,False
0.0001918629372753467,-0.09473734320596942,2017-10-05,-1.0,False
0.00019476081195898687,-0.09367119285846716,2017-10-06,-1.0,False
0.00022174587279515112,-0.09366266025774046,2017-10-09,-1.0,False
0.00021491749556082785,-0.09306856801576376,2017-10-10,-1.0,False
0.00020176207336523126,-0.09258481123292178,2017-10-11,-1.0,False
0.00021083039802061794,-0.09049825571331428,2017-10-12,-1.0,False
0.00022065769813274725,-0.09281216599581343,2017-10-13,-1.0,False
0.00020412227703728465,-0.09126722127404387,2017-10-16,-1.0,False
0.00019157527094344228,-0.09025521903533192,2017-10-17,-1.0,False
0.00019533316218459812,-0.09005136467087507,2017-10-18,-1.0,False
0.00021576817026710402,-0.0907277428937799,2017-10-19,-1.0,False
0.00020349081911972,-0.0889653728290201,2017-10-20,-1.0,False
0.00021151097693833276,-0.08736750557709135,2017-10-23,-1.0,False
0.00021029021544737163,-0.08704122436144827,2017-10-24,-1.0,False
0.00019302279171561098,-0.08556537914003096,2017-10-25,-1.0,False
0.0002071526863060521,-0.08685695630312967,2017-10-26,-1.0,False
0.00023892440382463156,-0.08398501647095769,2017-10-27,-1.0,False
0.00020958881347253502,-0.10794639138222183,2017-10-30,-1.0,False
7.480649942952836e-05,-0.1159702485949775,2017-10-31,-1.0,False
0.0001484273185187916,-0.12451607815696451,2017-11-01,-1.0,False
0.00011327285456234313,-0.1229972575565935,2017-11-02,-1.0,False
0.00013989796178360078,-0.10774379928125852,2017-11-03,-1.0,False
0.00010735300373832821,-0.10820865146125455,2017-11-06,-1.0,False
9.616301598347273e-05,-0.11137334177717209,2017-11-07,-1.0,False
8.428139612934886e-05,-0.10858869807126668,2017-11-08,-1.0,False
9.406444635823313e-05,-0.10223515709261193,2017-11-09,-1.0,False
9.39523382923932e-05,-0.10406574083064243,2017-11-10,-1.0,False
3.752809062222124e-05,-0.1041451579224173,2017-11-13,-1.0,False
6.444408184786275e-05,-0.10441616133228353,2017-11-14,-1.0,False
7.96341347730146e-05,-0.09982348302850057,2017-11-15,-1.0,False
7.983454057280244e-05,-0.09984660898538485,2017-11-16,-1.0,False
6.849119675144962e-05,-0.10270667595673673,2017-11-17,-1.0,False
4.364392710953801e-05,-0.09863440606766645,2017-11-20,-1.0,False
6.885115508426038e-05,-0.10249909357612406,2017-11-21,-1.0,False
3.3420954368522167e-05,-0.10174909206878839,2017-11-22,-1.0,False
7.115145382255321e-05,-0.08452829344922977,2017-11-23,-1.0,False
0.00010696216378788267,-0.0782057576336568,2017-11-24,-1.0,False
0.00011084683835992116,-0.07649193896390996,2017-11-27,-1.0,False
0.00010581412269496661,-0.07748192978793002,2017-11-28,-1.0,False
9.180718482307526e-05,-0.08285495400172345,2017-11-29,-1.0,False
0.00011824756938051596,-0.08530405684052528,2017-11-30,-1.0,False
0.00012611194693393004,-0.08044759262222931,2017-12-01,-1.0,False
8.0888749220697e-05,-0.06190175009167366,2017-12-04,-1.0,False
6.10451843833522e-05,-0.05971007965626068,2017-12-05,-1.0,False
7.586002560733932e-05,-0.062043166106846126,2017-12-06,-1.0,False
8.533340427940802e-05,-0.061990489163995584,2017-12-07,-1.0,False
7.677303707828012e-05,-0.06393486978209387,2017-12-08,-1.0,False
6.166320174700365e-05,-0.0666279085410252,2017-12-11,-1.0,False
7.173584722836601e-05,-0.06428268388269658,2017-12-12,-1.0,False
7.354514118728562e-05,-0.06422148999127869,2017-12-13,-1.0,False
7.005854027186345e-05,-0.06399874339092561,2017-12-14,-1.0,False
7.665241153833825e-05,-0.06441803990069316,2017-12-15,-1.0,False
5.964204475445794e-05,-0.053440921714991346,2017-12-18,-1.0,False
7.088330844371528e-05,-0.05269550494218897,2017-12-19,-1.0,False
5.308944875127794e-05,-0.04837188983226005,2017-12-20,-1.0,False
5.4105647722770504e-05,-0.048368201498440885,2017-12-21,-1.0,False
6.304780429154166e-05,-0.040867344906619474,2017-12-22,-1.0,False
8.145777687195757e-05,-0.03254570505031766,2017-12-25,-1.0,False
8.49735936189694e-05,-0.033076430277822165,2017-12-26,-1.0,False
8.210567295414601e-05,-0.03522931099552215,2017-12-27,-1.0,False
9.742420275521426e-05,-0.03815090074754458,2017-12-28,-1.0,False
0.000104759857783651,-0.03844430035032818,2017-12-29,-1.0,False
0.0001113035612492465,-0.03453377825033105,2018-01-01,-1.0,False
0.00010843517713052817,-0.033894502381391745,2018-01-02,-1.0,False
8.224284719397604e-05,-0.04163514928907264,2018-01-03,-1.0,False
6.575658369254072e-05,-0.043661825950787235,2018-01-04,-1.0,False
7.174615902955331e-05,-0.05004034126856296,2018-01-05,-1.0,False
5.402531894884856e-05,-0.04965741906974728,2018-01-08,-1.0,False
5.2408860645432854e-05,-0.04928995428475921,2018-01-09,-1.0,False
4.556176454061432e-05,-0.05055951251787537,2018-01-10,-1.0,False
7.031812647709289e-05,-0.05459151422320226,2018-01-11,-1.0,False
6.072927451824634e-05,-0.059292703590334415,2018-01-12,-1.0,False
4.4359028019801994e-05,-0.06627141897360646,2018-01-15,-1.0,False
2.5158151383270596e-05,-0.06460765534356389,2018-01-16,-1.0,False
4.406006776860626e-05,-0.0661460316448216,2018-01-17,-1.0,False
4.843244170703731e-05,-0.05998611039689738,2018-01-18,-1.0,False
4.5317921308877435e-05,-0.059661773343431534,2018-01-19,-1.0,False
3.934114556164223e-05,-0.05989669036617931,2018-01-22,-1.0,False
4.8040138442616076e-05,-0.057228637378149025,2018-01-23,-1.0,False
4.7296531604278985e-05,-0.05700549380121062,2018-01-24,-1.0,False
3.971510995360626e-05,-0.05679029584735881,2018-01-25,-1.0,False
4.5013922607299726e-05,-0.0569653072101785,2018-01-26,-1.0,False
4.818408059654444e-05,-0.05604043453736502,2018-01-29,-1.0,False
7.682232524149294e-05,-0.06328748872525379,2018-01-30,-1.0,False
8.319301236003932e-05,-0.07352132622005714,2018-01-31,-1.0,False
7.356679234757574e-05,-0.07278562089293916,2018-02-01,-1.0,False
7.376724783182032e-05,-0.07286276312881228,2018-02-02,-1.0,False
7.560680418915886e-05,-0.07377102942598615,2018-02-05,-1.0,False
0.00013092331894318907,-0.12333952160230877,2018-02-06,-1.0,False
0.00012361318623969113,-0.12247766691451041,2018-02-07,-1.0,False
0.000152935980310076,-0.1273618360155743,2018-02-08,-1.0,False
0.0001025874503582377,-0.09221605761992327,2018-02-09,-1.0,False
0.00011655767486320884,-0.08904618550609239,2018-02-12,-1.0,False
0.00013238547587463427,-0.08388533192774127,2018-02-13,-1.0,False
0.00013219280802264014,-0.08390736449671761,2018-02-14,-1.0,False
0.00012684980889919766,-0.08442687794430985,2018-02-15,-1.0,False
9.813345797826149e-05,-0.08840793951774244,2018-02-16,-1.0,False
9.40681873731892e-05,-0.09006712348228064,2018-02-19,-1.0,False
0.00010316484538768901,-0.09149335012997255,2018-02-20,-1.0,False
0.00014612331999969608,-0.0938035111656964,2018-02-21,-1.0,False
0.00012634845029847554,-0.09178469400834696,2018-02-22,-1.0,False
0.00014821122172949957,-0.09187365084663389,2018-02-23,-1.0,False
0.00013841902654146697,-0.09196951109763644,2018-02-26,-1.0,False
0.000131117518234146,-0.09102015778184178,2018-02-27,-1.0,False
0.00015552140563901664,-0.0924215905392103,2018-02-28,-1.0,False
0.00016356620224182748,-0.09631189509954573,2018-03-01,-1.0,False
0.00014818075651675585,-0.09248075335217086,2018-03-02,-1.0,False
0.00019660960171914097,-0.0823375774643438,2018-03-05,-1.0,False
0.000176565523669834,-0.08167166928519715,2018-03-06,-1.0,False
0.00016967288739375556,-0.0807411307319208,2018-03-07,-1.0,False
0.0001654838054099938,-0.08066219109826121,2018-03-08,-1.0,False
0.00019152944878770396,-0.08333966075628631,2018-03-09,-1.0,False
0.00018677141621467188,-0.08313597589274965,2018-03-12,-1.0,False
0.0001843924762106154,-0.0830066020489524,2018-03-13,-1.0,False
0.0001768453219847477,-0.08179189546532503,2018-03-14,-1.0,False
0.00017399213150475935,-0.08090833650267877,2018-03-15,-1.0,False
0.0001810171790555152,-0.08151029601275013,2018-03-16,-1.0,False
0.00018015512423382005,-0.08156668767284883,2018-03-19,-1.0,False
0.00018261938299394057,-0.08196861687311985,2018-03-20,-1.0,False
0.00016478796294134307,-0.0815297968488746,2018-03-21,-1.0,False
0.00015920344381463835,-0.08118729166660796,2018-03-22,-1.0,False
0.00016161031576452468,-0.08429778343365289,2018-03-23,-1.0,False
0.0001596996062635673,-0.08209529351964552,2018-03-26,-1.0,False
0.0001474733068769533,-0.08483296189535106,2018-03-27,-1.0,False
0.00014224002933902206,-0.08467509759766995,2018-03-28,-1.0,False
0.0001760389144402364,-0.08470017215786887,2018-03-29,-1.0,False
0.00017485423211021487,-0.0834385096317305,2018-03-30,-1.0,False
0.00018370629439634398,-0.08397051798624124,2018-04-02,-1.0,False
0.00017067702203445818,-0.07832321383849992,2018-04-03,-1.0,False
0.00016913121518604768,-0.07803017665550427,2018-04-04,-1.0,False
0.00017472609373065276,-0.07678202677755643,2018-04-05,-1.0,False
0.00017486331956646916,-0.07609070751381768,2018-04-06,-1.0,False
0.00015421165422765333,-0.0729590230898394,2018-04-09,-1.0,False
0.00016181419596454774,-0.0720753578716631,2018-04-10,-1.0,False
0.00022609332513353668,-0.077096165320636,2018-04-11,-1.0,False
0.00021930858184796495,-0.07866828122861085,2018-04-12,-1.0,False
0.00017214914852710817,-0.08336959311697917,2018-04-13,-1.0,False
0.00017389622267830086,-0.08291336158439849,2018-04-16,-1.0,False
0.00015837594964793078,-0.08141544436339428,2018-04-17,-1.0,False
0.00016864684169556632,-0.08179771335422963,2018-04-18,-1.0,False
0.0001709207874973298,-0.0817968922660388,2018-04-19,-1.0,False
0.00018681183454619503,-0.08237393743315438,2018-04-20,-1.0,False
0.00021180778966444847,-0.08621560222388275,2018-04-23,-1.0,False
0.00021862704942939503,-0.08635280936701174,2018-04-24,-1.0,False
0.0001917943286018837,-0.07858358228028708,2018-04-25,-1.0,False
0.0002029664196876355,-0.07824151750754049,2018-04-26,-1.0,False
0.0001852270985979152,-0.07953968991806831,2018-04-27,-1.0,False
0.0001844340350501516,-0.07954842705992048,2018-04-30,-1.0,False
0.00020414469735005535,-0.08094992998915318,2018-05-01,-1.0,False
0.00022492658726352825,-0.08004941307480187,2018-05-02,-1.0,False
0.00023794637030055094,-0.07957156164432413,2018-05-03,-1.0,False
0.00022015766945057078,-0.07868025851074562,2018-05-04,-1.0,False
0.00021590178386303948,-0.07580174192387852,2018-05-07,-1.0,False
0.0002845075163207038,-0.07232022150552539,2018-05-08,-1.0,False
0.0003013412204847108,-0.07009825679522706,2018-05-09,-1.0,False
0.00026212166311251366,-0.07751472863860628,2018-05-10,-1.0,False
0.0002642819711963466,-0.07722916896361563,2018-05-11,-1.0,False
0.0002258347604541808,-0.07804690008218804,2018-05-14,-1.0,False
0.00023042256140964773,-0.07804471056989956,2018-05-15,-1.0,False
0.00025228958372279807,-0.08004222926461872,2018-05-16,-1.0,False
0.0002780920259070176,-0.07792919825334112,2018-05-17,-1.0,False
0.0002782158910126507,-0.07793363570471161,2018-05-18,-1.0,False
0.000287743368057491,-0.078109613393709,2018-05-21,-1.0,False
0.00030445195692206987,-0.07604071672322028,2018-05-22,-1.0,False
0.0002921639431461512,-0.07584337172289574,2018-05-23,-1.0,False
0.00029117650100203926,-0.07649383605416173,2018-05-24,-1.0,False
0.00028591298654463687,-0.0763918695580391,2018-05-25,-1.0,False
0.000255466997183342,-0.07598290446137337,2018-05-28,-1.0,False
0.00024208013910564097,-0.07585150347545867,2018-05-29,-1.0,False
0.00024368916810867607,-0.07604932207684721,2018-05-30,-1.0,False
0.0002284340267173325,-0.07835035557124528,2018-05-31,-1.0,False
0.0002050276992595203,-0.07401265394788228,2018-06-01,-1.0,False
0.0002223742635888923,-0.07079171635740165,2018-06-04,-1.0,False
0.00020027594755189613,-0.07219002356170534,2018-06-05,-1.0,False
0.00020834101680140273,-0.07220098306319524,2018-06-06,-1.0,False
0.00019300267026942287,-0.07435585459833086,2018-06-07,-1.0,False
0.0002052218871871164,-0.07472345846597007,2018-06-08,-1.0,False
0.00020415339339844194,-0.07464538365132393,2018-06-11,-1.0,False
0.0002087993441290588,-0.07432648465721693,2018-06-12,-1.0,False
0.0002256908172684711,-0.07403769518126288,2018-06-13,-1.0,False
0.0002141735227872688,-0.0738513001533057,2018-06-14,-1.0,False
0.0002759095610418672,-0.07296575614590696,2018-06-15,-1.0,False
0.00021959872659369525,-0.07120433072793697,2018-06-18,-1.0,False
0.00022750067140315462,-0.07247212472263419,2018-06-19,-1.0,False
0.00021989490965480297,-0.07240853254206744,2018-06-20,-1.0,False
0.00020038164650610008,-0.07299748408837729,2018-06-21,-1.0,False
0.00025164856489501183,-0.07807277185658243,2018-06-22,-1.0,False
0.0002440584717466352,-0.07822668828187525,2018-06-25,-1.0,False
0.00025947124566291465,-0.08163489675273794,2018-06-26,-1.0,False
0.0002621508973191821,-0.08214922601208453,2018-06-27,-1.0,False
0.0002727363815609887,-0.08352705381723106,2018-06-28,-1.0,False
0.0003232511618338218,-0.08082034283064135,2018-06-29,-1.0,False
0.00030813741940586024,-0.08146586204220309,2018-07-02,-1.0,False
0.0003231439465870463,-0.08094454373868072,2018-07-03,-1.0,False
0.00032428091126150173,-0.08066394513269419,2018-07-04,-1.0,False
0.00034058882351644965,-0.08077251982905366,2018-07-05,-1.0,False
0.0003432090367944417,-0.08134831455213953,2018-07-06,-1.0,False
0.0003233918719320931,-0.08397164979852909,2018-07-09,-1.0,False
0.00032910864329772183,-0.08363043650928798,2018-07-10,-1.0,False
0.0003591125558405328,-0.08295553841563331,2018-07-11,-1.0,False
0.00034239979871119566,-0.08226101324413428,2018-07-12,-1.0,False
0.00034248813834585724,-0.0819314871777791,2018-07-13,-1.0,False
0.0003391591866011768,-0.0819759987343278,2018-07-16,-1.0,False
0.00034246836077388604,-0.08204985345235807,2018-07-17,-1.0,False
0.00034458826316931463,-0.08184980988375318,2018-07-18,-1.0,False
0.00036353734776297953,-0.08144524159378559,2018-07-19,-1.0,False
0.0003693286979903808,-0.081752351698713,2018-07-20,-1.0,False
0.00037022763553283533,-0.08174293333898346,2018-07-23,-1.0,False
0.00039652680586938746,-0.08127516208551798,2018-07-24,-1.0,False
0.00039402864934468614,-0.08164276557636832,2018-07-25,-1.0,False
0.000374720000194808,-0.08439593908436373,2018-07-26,-1.0,False
0.0003941836090004705,-0.08543178944065176,2018-07-27,-1.0,False
0.00035275399772010757,-0.08138952133537797,2018-07-30,-1.0,False
0.00035357534267218144,-0.08225328377260531,2018-07-31,-1.0,False
0.0003492829343521407,-0.08219175170905972,2018-08-01,-1.0,False
0.00037047984387332127,-0.08258159597517983,2018-08-02,-1.0,False
0.0003770791933384647,-0.08191769694047199,2018-08-03,-1.0,False
0.0003700719129870904,-0.08251912589058137,2018-08-06,-1.0,False
0.0003849945531861987,-0.08179294267680919,2018-08-07,-1.0,False
0.0003592985129389706,-0.08329774112570014,2018-08-08,-1.0,False
0.0003553860669513641,-0.08313939397078672,2018-08-09,-1.0,False
0.0003776679033076636,-0.08317929248990473,2018-08-10,-1.0,False
0.00036852405463823524,-0.08238116270961461,2018-08-13,-1.0,False
0.00040780146599730276,-0.08500552500486137,2018-08-14,-1.0,False
0.00041986808571176613,-0.08372856084666579,2018-08-15,-1.0,False
0.0004023725294725884,-0.08002783147843309,2018-08-16,-1.0,False
